STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFG,Afghanistan,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,0.6772273349607875,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,1.2622337887176986,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AGO,Angola,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,1.8327227496788296,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,2.720420050121097,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,1.039548475807662,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,2.6261471037631408,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,1.56251773996901,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BTN,Bhutan,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,4.308776147521522,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BWA,Botswana,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,0.352474466152859,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,2.116569977743316,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,6.255168559689513,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BDI,Burundi,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CMR,Cameroon,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,3.1734976176666216,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAF,Central African Republic,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,1.5702561682267495,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COL,Colombia,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COM,Comoros,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COD,"Congo, Dem. Rep.",WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,1.4308774854758697,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COK,Cook Islands,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,0.2564107632349973,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HRV,Croatia,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CZE,Czechia,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,3.0350962452491013,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DMA,Dominica,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DOM,Dominican Republic,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,0.8307050753642002,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECU,Ecuador,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,0.7618428498500291,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,0.350505382683511,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,4.75506372325899,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWZ,Eswatini,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,0.9280075533050914,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,0.3117106900648725,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GAB,Gabon,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GMB,"Gambia, The",WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,6.10373928914325,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,2.3770036916064323,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,7.761718171730513,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNB,Guinea-Bissau,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,0.1711668453415138,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,3.1907036077362547,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HND,Honduras,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,3.918716423340509,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDN,Indonesia,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,0.6485823151635373,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,WB_BOOST_EXP_FUNC_REV_CUS_EXC,"Recreation, culture and religion (COFOG 708)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,WB_BOOST_BUDGET_PARAM_2,Confirmation: Executed,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_BOOST,BOOST: Open Budget Portal,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
